year,countries,region,hf_score,ef_score,population
2010Northern Africa and Western Asia,Northern Africa and Western Asia,2010,"222,726,512","212,640,278",
2011Northern Africa and Western Asia,Northern Africa and Western Asia,2011,"227,573,138","216,961,841",
2012Northern Africa and Western Asia,Northern Africa and Western Asia,2012,"232,403,784","221391,22",
2013Northern Africa and Western Asia,Northern Africa and Western Asia,2013,"237,215,311","225,872,737",
2014Northern Africa and Western Asia,Northern Africa and Western Asia,2014,"242,013,481","230,333,116",
2015Northern Africa and Western Asia,Northern Africa and Western Asia,2015,"246,800,019","234,719,996",
2016Northern Africa and Western Asia,Northern Africa and Western Asia,2016,"251,566,613","239,004,384",
2017Northern Africa and Western Asia,Northern Africa and Western Asia,2017,"256298,77","243,198,176",
2018Northern Africa and Western Asia,Northern Africa and Western Asia,2018,"260,985,578","247,339,999",
2019Northern Africa and Western Asia,Northern Africa and Western Asia,2019,"265,615,435","251,490,123",
2020Northern Africa and Western Asia,Northern Africa and Western Asia,2020,"270,179,461","255,689,821",
2001Northern America,Northern America,2001,"155,614,147","160,001,838",
2002Northern America,Northern America,2002,"157,138,993","161,446,956",
2003Northern America,Northern America,2003,"158,598,763","162,833,643",
2004Northern America,Northern America,2004,"160,062,588","164,236,707",
2005Northern America,Northern America,2005,"161,579,036","165,708,108",
2006Northern America,Northern America,2006,"163,161,138","167,264,201",
2007Northern America,Northern America,2007,"164,787,541","168,880,953",
2008Northern America,Northern America,2008,"166431,26","170,521,462",
2009Northern America,Northern America,2009,"168,051,323","172,131,082",
2010Northern America,Northern America,2010,"169,617,385","173,670,037",
2011Northern America,Northern America,2011,"171,123,108","175,128,053",
2012Northern America,Northern America,2012,"172,576,224","176,517,157",
2013Northern America,Northern America,2013,"173,977,317","177,846,718",
2014Northern America,Northern America,2014,"175,330,483","179,133,771",
2015Northern America,Northern America,2015,"176639,49","180,391,555",
2016Northern America,Northern America,2016,"177,903,315","181621,32",
2017Northern America,Northern America,2017,"179,121,903","182,820,344",
2018Northern America,Northern America,2018,"180,301,919","183,994,075",
2019Northern America,Northern America,2019,"181,452,303","185,148,641",
2020Northern America,Northern America,2020,"182,580,522","186,289,122",
2001Northern Europe,Northern Europe,2001,"46213,12","48,513,649",
2002Northern Europe,Northern Europe,2002,"46,384,158","48,623,532",
2003Northern Europe,Northern Europe,2003,"46,580,243","48754,33",
2004Northern Europe,Northern Europe,2004,"46,823,369","48,933,879",
2005Northern Europe,Northern Europe,2005,"47,127,328","49,180,042",
2006Northern Europe,Northern Europe,2006,"47,499,894","49502,58",
2007Northern Europe,Northern Europe,2007,"47,931,009","49,890,223",
2008Northern Europe,Northern Europe,2008,"48,394,642","50,313,772",
2009Northern Europe,Northern Europe,2009,"48,854,319","50,732,091",
2010Northern Europe,Northern Europe,2010,"49,283,263","51,115,038",
2011Northern Europe,Northern Europe,2011,"49,671,288","51,451,679",
2012Northern Europe,Northern Europe,2012,"50,024,256","51,749,266",
2013Northern Europe,Northern Europe,2013,"50,351,065","52,018,063",
2014Northern Europe,Northern Europe,2014,"50,667,316","52,275,742",
2015Northern Europe,Northern Europe,2015,"50,984,063","52,534,893",
2016Northern Europe,Northern Europe,2016,"51,303,122","52,797,552",
2017Northern Europe,Northern Europe,2017,"51,618,704","53057,81",
2018Northern Europe,Northern Europe,2018,"51,925,794","53,311,306",
2019Northern Europe,Northern Europe,2019,"52,217,032","53551,5",
2020Northern Europe,Northern Europe,2020,"52,487,382","53,773,889",
2001Northern Mariana Islands,Northern Mariana Islands,2001,nan,nan,
2002Northern Mariana Islands,Northern Mariana Islands,2002,nan,nan,
2003Northern Mariana Islands,Northern Mariana Islands,2003,nan,nan,
2004Northern Mariana Islands,Northern Mariana Islands,2004,nan,nan,
2005Northern Mariana Islands,Northern Mariana Islands,2005,nan,nan,
2006Northern Mariana Islands,Northern Mariana Islands,2006,nan,nan,
2007Northern Mariana Islands,Northern Mariana Islands,2007,nan,nan,
2008Northern Mariana Islands,Northern Mariana Islands,2008,nan,nan,
2009Northern Mariana Islands,Northern Mariana Islands,2009,nan,nan,
2010Northern Mariana Islands,Northern Mariana Islands,2010,nan,nan,
2011Northern Mariana Islands,Northern Mariana Islands,2011,nan,nan,
2012Northern Mariana Islands,Northern Mariana Islands,2012,nan,nan,
2013Northern Mariana Islands,Northern Mariana Islands,2013,nan,nan,
2014Northern Mariana Islands,Northern Mariana Islands,2014,nan,nan,
2015Northern Mariana Islands,Northern Mariana Islands,2015,nan,nan,
2016Northern Mariana Islands,Northern Mariana Islands,2016,nan,nan,
2017Northern Mariana Islands,Northern Mariana Islands,2017,nan,nan,
2018Northern Mariana Islands,Northern Mariana Islands,2018,nan,nan,
2019Northern Mariana Islands,Northern Mariana Islands,2019,nan,nan,
2020Northern Mariana Islands,Northern Mariana Islands,2020,nan,nan,
2001Norway,Norway,2001,"2,241,139","2282,0",
2002Norway,Norway,2002,"2,252,645","2,293,372",
2003Norway,Norway,2003,"2,264,873","2,305,223",
2004Norway,Norway,2004,"2,279,648","2,318,562",
2005Norway,Norway,2005,"2,298,246","2,334,113",
2006Norway,Norway,2006,"2320,99","2,351,996",
2007Norway,Norway,2007,"2,347,402","2,372,001",
2008Norway,Norway,2008,"2,376,973","2,394,041",
2009Norway,Norway,2009,"2408,91","2,417,937",
2010Norway,Norway,2010,"2,442,442","2,443,436",
2011Norway,Norway,2011,"2,477,639","2,470,696",
2012Norway,Norway,2012,"2,514,265","2,499,451",
2013Norway,Norway,2013,"2,550,933","2,528,527",
2014Norway,Norway,2014,"2,585,876","2,556,393",
2015Norway,Norway,2015,"2,617,868","2,581,959",
2016Norway,Norway,2016,"2,646,258","2,604,692",
2017Norway,Norway,2017,"2,671,385","2,624,939",
2018Norway,Norway,2018,"2,694,355","2,643,605",
2019Norway,Norway,2019,"2,716,812","2,662,047",
2020Norway,Norway,2020,"2,739,983","2,681,259",
2001Oceania,Oceania,2001,"15,936,454","15,901,098",
2002Oceania,Oceania,2002,"16144,88","16,110,018",
2003Oceania,Oceania,2003,"16,362,631","16,328,776",
2004Oceania,Oceania,2004,"16,600,596","16565,17",
2005Oceania,Oceania,2005,"16,865,944","16,824,269",
2006Oceania,Oceania,2006,"17,162,418","17,108,655",
2007Oceania,Oceania,2007,"17,485,586","17415,34",
2008Oceania,Oceania,2008,"17,824,363","17,736,799",
2009Oceania,Oceania,2009,"18,162,906","18,062,232",
2010Oceania,Oceania,2010,"18489,58","18,383,489",
2011Oceania,Oceania,2011,"18800,32","18,698,005",
2012Oceania,Oceania,2012,"19,097,794","19,006,939",
2013Oceania,Oceania,2013,"19,385,435","19,310,307",
2014Oceania,Oceania,2014,"19,669,415","19,609,215",
2015Oceania,Oceania,2015,"19,954,081","19,904,612",
2016Oceania,Oceania,2016,"20,239,875","20,195,756",
2017Oceania,Oceania,2017,"20,524,752","20,481,727",
2018Oceania,Oceania,2018,"20,807,818","20,763,005",
2019Oceania,Oceania,2019,"21,087,667","21,040,381",
2020Oceania,Oceania,2020,"21,363,329","21314,48",
2001Oceania (excluding Australia and New Zealand),Oceania (excluding Australia and New Zealand),2001,"4,442,775","4292,16",
2002Oceania (excluding Australia and New Zealand),Oceania (excluding Australia and New Zealand),2002,"4,521,926","4,368,404",
2003Oceania (excluding Australia and New Zealand),Oceania (excluding Australia and New Zealand),2003,"4,601,066","4,444,104",
2004Oceania (excluding Australia and New Zealand),Oceania (excluding Australia and New Zealand),2004,"4,683,102","4,522,589",
2005Oceania (excluding Australia and New Zealand),Oceania (excluding Australia and New Zealand),2005,"4,770,127","4606,19",
2006Oceania (excluding Australia and New Zealand),Oceania (excluding Australia and New Zealand),2006,"4,862,992","4,695,899",
2007Oceania (excluding Australia and New Zealand),Oceania (excluding Australia and New Zealand),2007,"4960,79","4,790,751",
2008Oceania (excluding Australia and New Zealand),Oceania (excluding Australia and New Zealand),2008,"5,061,885","4,888,828",
2009Oceania (excluding Australia and New Zealand),Oceania (excluding Australia and New Zealand),2009,"5,163,717","4,987,231",
2010Oceania (excluding Australia and New Zealand),Oceania (excluding Australia and New Zealand),2010,"5,264,445","5,083,877",
2011Oceania (excluding Australia and New Zealand),Oceania (excluding Australia and New Zealand),2011,"5,363,506","5,178,143",
2012Oceania (excluding Australia and New Zealand),Oceania (excluding Australia and New Zealand),2012,"5,461,509","5,270,811",
2013Oceania (excluding Australia and New Zealand),Oceania (excluding Australia and New Zealand),2013,"5,559,353","5,362,958",
2014Oceania (excluding Australia and New Zealand),Oceania (excluding Australia and New Zealand),2014,"5,658,457","5,456,225",
2015Oceania (excluding Australia and New Zealand),Oceania (excluding Australia and New Zealand),2015,"5,759,765","5,551,902",
2016Oceania (excluding Australia and New Zealand),Oceania (excluding Australia and New Zealand),2016,"5,863,475","5,650,181",
2017Oceania (excluding Australia and New Zealand),Oceania (excluding Australia and New Zealand),2017,"5,969,212","5,750,619",
2018Oceania (excluding Australia and New Zealand),Oceania (excluding Australia and New Zealand),2018,"6,076,615","5,852,924",
2019Oceania (excluding Australia and New Zealand),Oceania (excluding Australia and New Zealand),2019,"6,185,194","5,956,592",
2020Oceania (excluding Australia and New Zealand),Oceania (excluding Australia and New Zealand),2020,"6,294,541","6,061,154",
2001Oman,Oman,2001,"1,280,919","1014,04",
2002Oman,Oman,2002,"1,301,261","1,033,599",
2003Oman,Oman,2003,"1,333,035","1,053,129",
2004Oman,Oman,2004,"1,373,279","1,072,245",
2005Oman,Oman,2005,"1,420,351","1,090,903",
2006Oman,Oman,2006,"1,472,259","1,108,494",
2007Oman,Oman,2007,"1,531,393","1,125,769",
2008Oman,Oman,2008,"1,605,372","1,145,584",
2009Oman,Oman,2009,"1,704,412","1,171,774",
2010Oman,Oman,2010,"1,834,548","1,206,887",
2011Oman,Oman,2011,"1,999,076","1,252,026",
2012Oman,Oman,2012,"2,192,184","1,305,847",
2013Oman,Oman,2013,"2,399,526","1,365,279",
2014Oman,Oman,2014,"2,601,347","1,425,908",
2015Oman,Oman,2015,"2,782,946","1,484,395",
2016Oman,Oman,2016,"2939,43","1,539,787",
2017Oman,Oman,2017,"3073,36","1,592,566",
2018Oman,Oman,2018,"3,186,774","1,642,702",
2019Oman,Oman,2019,"3,284,448","1,690,544",
2020Oman,Oman,2020,"3370,23","1,736,392",
2001Organisation for Economic Co-operation and Development (OECD),Organisation for Economic Co-operation and Development (OECD),2001,"570,810,829","592,664,327",
2002Organisation for Economic Co-operation and Development (OECD),Organisation for Economic Co-operation and Development (OECD),2002,"574,928,446","596,781,005",
2003Organisation for Economic Co-operation and Development (OECD),Organisation for Economic Co-operation and Development (OECD),2003,"579,082,647","600,940,107",
2004Organisation for Economic Co-operation and Development (OECD),Organisation for Economic Co-operation and Development (OECD),2004,"583,291,269","605,163,209",
2005Organisation for Economic Co-operation and Development (OECD),Organisation for Economic Co-operation and Development (OECD),2005,"587,562,807","609,460,463",
2006Organisation for Economic Co-operation and Development (OECD),Organisation for Economic Co-operation and Development (OECD),2006,"591,902,982","613,839,584",
2007Organisation for Economic Co-operation and Development (OECD),Organisation for Economic Co-operation and Development (OECD),2007,"596,295,492","618,281,273",
2008Organisation for Economic Co-operation and Development (OECD),Organisation for Economic Co-operation and Development (OECD),2008,"600,698,851","622734,43",
2009Organisation for Economic Co-operation and Development (OECD),Organisation for Economic Co-operation and Development (OECD),2009,"605,057,147","627,130,139",
2010Organisation for Economic Co-operation and Development (OECD),Organisation for Economic Co-operation and Development (OECD),2010,"609,327,417","631,415,158",
2011Organisation for Economic Co-operation and Development (OECD),Organisation for Economic Co-operation and Development (OECD),2011,"613,482,119","635,562,276",
2012Organisation for Economic Co-operation and Development (OECD),Organisation for Economic Co-operation and Development (OECD),2012,"617,520,593","639,572,069",
2013Organisation for Economic Co-operation and Development (OECD),Organisation for Economic Co-operation and Development (OECD),2013,"621458,46","643,452,393",
2014Organisation for Economic Co-operation and Development (OECD),Organisation for Economic Co-operation and Development (OECD),2014,"625,324,436","647,222,979",
2015Organisation for Economic Co-operation and Development (OECD),Organisation for Economic Co-operation and Development (OECD),2015,"629,132,464","650,893,472",
2016Organisation for Economic Co-operation and Development (OECD),Organisation for Economic Co-operation and Development (OECD),2016,"632896,28","654,471,651",
2017Organisation for Economic Co-operation and Development (OECD),Organisation for Economic Co-operation and Development (OECD),2017,"636,587,155","657,936,504",
2018Organisation for Economic Co-operation and Development (OECD),Organisation for Economic Co-operation and Development (OECD),2018,"640,127,324","661,236,365",
2019Organisation for Economic Co-operation and Development (OECD),Organisation for Economic Co-operation and Development (OECD),2019,"643413,27","664,303,372",
2020Organisation for Economic Co-operation and Development (OECD),Organisation for Economic Co-operation and Development (OECD),2020,"646375,76","667093,71",
2001Organization for Security and Co-operation in Europe (OSCE),Organization for Security and Co-operation in Europe (OSCE),2001,"573,234,345","606,701,518",
2002Organization for Security and Co-operation in Europe (OSCE),Organization for Security and Co-operation in Europe (OSCE),2002,"575,813,774","609,219,478",
2003Organization for Security and Co-operation in Europe (OSCE),Organization for Security and Co-operation in Europe (OSCE),2003,"578,502,378","611,856,559",
2004Organization for Security and Co-operation in Europe (OSCE),Organization for Security and Co-operation in Europe (OSCE),2004,"581,301,855","614632,98",
2005Organization for Security and Co-operation in Europe (OSCE),Organization for Security and Co-operation in Europe (OSCE),2005,"584211,52","617,558,738",
2006Organization for Security and Co-operation in Europe (OSCE),Organization for Security and Co-operation in Europe (OSCE),2006,"587,234,883","620,644,206",
2007Organization for Security and Co-operation in Europe (OSCE),Organization for Security and Co-operation in Europe (OSCE),2007,"590,369,988","623,876,501",
2008Organization for Security and Co-operation in Europe (OSCE),Organization for Security and Co-operation in Europe (OSCE),2008,"593601,54","627,211,231",
2009Organization for Security and Co-operation in Europe (OSCE),Organization for Security and Co-operation in Europe (OSCE),2009,"596,907,485","630,586,774",
2010Organization for Security and Co-operation in Europe (OSCE),Organization for Security and Co-operation in Europe (OSCE),2010,"600,266,589","633,952,955",
2011Organization for Security and Co-operation in Europe (OSCE),Organization for Security and Co-operation in Europe (OSCE),2011,"603,661,443","637,284,565",
2012Organization for Security and Co-operation in Europe (OSCE),Organization for Security and Co-operation in Europe (OSCE),2012,"607,077,153","640,574,923",
2013Organization for Security and Co-operation in Europe (OSCE),Organization for Security and Co-operation in Europe (OSCE),2013,"610,495,616","643,813,796",
